index,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2025-09-01,002594,108.5,109.7,111.48,108.5,1329867,14546890246.63,2.61,-3.82,-4.36,3.81
1,2025-09-02,002594,108.79,110.02,111.1,108.6,773224,8495472755.14,2.28,0.29,0.32,2.22
2,2025-09-03,002594,110.5,107.21,110.73,107.01,735223,7975948715.56,3.38,-2.55,-2.81,2.11
3,2025-09-04,002594,106.59,104.0,107.09,103.71,815741,8588835880.93,3.15,-2.99,-3.21,2.34
4,2025-09-05,002594,103.86,107.26,107.5,103.11,787524,8307907947.57,4.22,3.13,3.26,2.26
