index,日期,股票代码,开盘,收盘,最高,最低,成交量,成交额,振幅,涨跌幅,涨跌额,换手率
0,2024-12-30,002594,94.41,93.67,95.18,93.12,82947,2371257353.79,2.19,-0.46,-0.43,0.71
1,2024-12-31,002594,93.68,92.9,94.18,92.68,77620,2201903440.1,1.6,-0.82,-0.77,0.67
